ligand_id	library_id	docking_score_1d3g	docking_score_1d3h	docking_score_4igh	docking_score_6j3c
C05376032	dude_decoys_h	10.07013	9.99704	10.21023	10.18435
C32094439	dude_decoys_h	9.24499	9.99819	9.60208	10.07617
C06644432	dude_decoys_h	9.61841	10.61331	10.19802	10.43152
C59146140	dude_decoys_h	10.94557	9.67373	10.53231	10.97612
C06595621	dude_decoys_h	9.60246	9.51334	9.47435	10.04726
C13602789	dude_decoys_h	9.38384	9.68798	9.44484	10.46716
C38202739	dude_decoys_h	10.69208	11.38776	10.26075	10.51052
C16873028	dude_decoys_h	9.53049	9.74444	8.87698	9.84368
C13619066	dude_decoys_h	9.69562	10.00882	9.43559	9.78124
C20171595	dude_decoys_h	6.55137	7.09339	8.15966	7.1087
C64769381	dude_decoys_h	9.07136	9.25144	8.55344	9.37696
C64769484	dude_decoys_h	10.12244	10.06177	9.76288	10.14098
C64872377	dude_decoys_h	8.94082	8.63211	8.61516	9.05745
C02594511	dude_decoys_h	9.65744	10.09916	9.84111	10.10896
C03851378	dude_decoys_h	7.84372	7.49212	7.20767	7.81411
C03096864	dude_decoys_h	9.98134	11.16134	10.52599	11.12854
C04664860	dude_decoys_h	10.4274	10.52769	9.64078	9.98527
C02033645	dude_decoys_h	6.84037	7.60938	7.5977	7.69964
C08302524	dude_decoys_h	10.18321	10.74294	9.87205	10.08429
C11798421	dude_decoys_h	9.04708	9.27388	9.25587	9.48534
C11861488	dude_decoys_h	9.18975	9.33177	9.3951	9.3604
C13060461	dude_decoys_h	9.71087	10.11749	9.64447	10.15279
C13990087	dude_decoys_h	8.18835	9.42594	9.56801	9.8181
C19801284	dude_decoys_h	6.93303	8.92587	8.61465	8.62032
C05791219	dude_decoys_h	6.15285	8.53687	8.6363	9.07901
C21525889	dude_decoys_h	10.00812	9.64813	10.00058	10.77999
C22257345	dude_decoys_h	10.01696	10.21459	9.76047	10.38583
C23385843	dude_decoys_h	8.55042	8.88568	8.95406	9.508
C26580590	dude_decoys_h	9.99517	9.89157	9.78721	9.97303
C26580591	dude_decoys_h	9.72344	9.75789	9.83268	10.11872
C32109510	dude_decoys_h	9.30777	9.69547	9.86008	9.93423
C32121171	dude_decoys_h	8.29171	9.808	9.25572	9.98291
C05323804	dude_decoys_h	10.94374	10.99618	10.59714	11.20477
C16735764	dude_decoys_h	9.08492	9.92559	10.13755	9.32384
C05560454	dude_decoys_h	9.57323	10.74654	10.07334	10.53967
C13690206	dude_decoys_h	7.41265	6.74123	8.39812	8.82584
C32701871	dude_decoys_h	9.55278	10.33556	9.99221	11.08948
C38617504	dude_decoys_h	8.66382	9.85365	10.05339	10.56816
C39794176	dude_decoys_h	10.87882	11.48684	10.8625	11.12855
C39861868	dude_decoys_h	9.35286	9.87366	9.49709	9.73572
C40067581	dude_decoys_h	7.48884	8.11988	8.9939	8.21502
C40067583	dude_decoys_h	8.07297	8.10771	8.9194	8.72134
C40067750	dude_decoys_h	7.73445	8.48505	8.50592	8.38561
C40067885	dude_decoys_h	8.20913	9.02975	9.44475	9.23629
C40076236	dude_decoys_h	8.66123	9.76883	9.70751	9.98553
C40076237	dude_decoys_h	8.56981	9.8968	9.9573	9.41109
C40076530	dude_decoys_h	8.73329	8.88249	9.00157	9.12898
C40076580	dude_decoys_h	9.10076	9.95392	9.62749	10.2494
C40076581	dude_decoys_h	8.53534	10.11523	10.23701	9.68545
C40942099	dude_decoys_h	8.21755	8.10875	8.46781	8.72925
C41606907	dude_decoys_h	8.92084	8.81183	8.88301	9.40416
C43726960	dude_decoys_h	7.67213	8.18056	6.92377	7.41996
C04499541	dude_decoys_h	11.61346	11.09539	10.96112	11.15209
C05551738	dude_decoys_h	10.16061	10.06669	9.91252	10.21882
C07055672	dude_decoys_h	10.4852	10.59678	10.06667	11.22646
C57689837	dude_decoys_h	9.6209	9.54881	9.68694	10.02921
C59198428	dude_decoys_h	11.20035	11.34307	10.75187	11.59694
C20550007	dude_decoys_h	8.75564	9.95099	8.66787	10.67157
C59859535	dude_decoys_h	12.24576	11.73095	12.17262	12.06535
C33317045	dude_decoys_h	9.944	10.66786	8.86905	11.0587
C62545948	dude_decoys_h	10.00836	10.40565	9.91524	10.11584
C39729906	dude_decoys_h	7.61333	8.05801	7.27663	7.62176
C39764670	dude_decoys_h	8.39381	8.32031	8.20734	8.28121
C16661256	dude_decoys_h	10.36843	10.64912	10.11201	10.31501
C06139972	dude_decoys_h	8.38026	8.74453	8.7185	9.20992
C04786133	dude_decoys_h	10.93411	11.40464	10.03987	10.95914
C01252394	dude_decoys_h	9.42862	10.08781	10.12653	9.76699
C06534198	dude_decoys_h	8.17795	7.85564	8.45255	8.90556
C05800766	dude_decoys_h	8.23156	9.41352	10.37115	10.45855
C20134208	dude_decoys_h	8.82449	8.68348	8.43643	8.79344
C06009495	dude_decoys_h	9.53243	9.86115	9.41985	10.80821
C06855752	dude_decoys_h	9.95493	9.86112	9.01551	9.78052
C06569882	dude_decoys_h	8.39738	8.56334	9.38557	9.95182
C26018499	dude_decoys_h	7.67435	7.48839	7.82559	7.75303
C18099206	dude_decoys_h	8.53189	9.14065	9.26088	9.44837
C32602434	dude_decoys_h	9.28592	10.51672	10.64353	11.26781
C02272985	dude_decoys_h	9.34785	8.43791	7.8822	8.96142
C03957502	dude_decoys_h	9.9585	10.45511	11.34377	10.97995
C00163407	dude_decoys_h	9.33295	9.46339	9.64859	9.6869
C36326780	dude_decoys_h	10.2502	10.14495	10.20903	10.4842
C12375272	dude_decoys_h	9.75159	9.94646	10.31602	10.19524
C18057078	dude_decoys_h	11.25771	11.98448	12.38742	12.70319
C39973874	dude_decoys_h	9.98227	9.93981	9.96579	10.21167
C40005887	dude_decoys_h	10.22053	9.55825	9.23822	9.93107
C40285527	dude_decoys_h	9.56936	9.01529	9.53724	9.71353
C40285540	dude_decoys_h	9.90367	9.66377	9.80967	9.98552
C40384461	dude_decoys_h	10.29138	10.98954	11.09678	11.03866
C40446694	dude_decoys_h	7.60735	8.1982	8.2299	8.49356
C41959324	dude_decoys_h	7.73403	8.13487	7.83361	8.81811
C42350432	dude_decoys_h	8.18013	8.34043	8.40261	8.53729
C44253630	dude_decoys_h	9.20019	9.28868	9.46917	9.21365
C45889522	dude_decoys_h	9.03765	8.92738	8.7342	9.22411
C46928782	dude_decoys_h	8.49163	8.89295	8.37097	8.63055
C48652662	dude_decoys_h	8.75553	9.13436	9.09546	9.21082
C48652682	dude_decoys_h	8.56234	9.36716	9.45149	9.72745
C48653158	dude_decoys_h	8.70602	8.67068	8.71307	9.09079
C48653306	dude_decoys_h	8.40835	9.21219	9.28397	9.50485
C48866531	dude_decoys_h	8.5755	8.28868	8.61416	8.25416
C04993382	dude_decoys_h	10.11224	9.89723	9.793	10.31862
C02712767	dude_decoys_h	9.26709	9.96519	9.53261	9.70501
C55179332	dude_decoys_h	8.59937	9.38529	8.82431	9.45719
C57438685	dude_decoys_h	10.45646	10.62625	10.11343	10.68862
C57766118	dude_decoys_h	8.75623	9.68353	10.05478	10.3627
C58005525	dude_decoys_h	8.50801	9.03574	8.88368	9.0779
C20480341	dude_decoys_h	8.12574	8.80688	8.25325	8.38592
C06317201	dude_decoys_h	9.90192	9.74089	9.58549	10.00978
C05749575	dude_decoys_h	8.54896	8.7817	8.37631	9.16813
C15746325	dude_decoys_h	10.50114	10.482	10.70427	10.38122
C46928901	dude_decoys_h	10.2817	10.52369	9.96251	10.2503
C61122711	dude_decoys_h	9.20088	9.4425	9.48703	9.9158
C62545932	dude_decoys_h	9.90744	9.78655	9.21598	9.51778
C18054290	dude_decoys_h	10.08047	9.97899	9.7595	10.13226
C18144857	dude_decoys_h	8.78339	8.5252	8.85116	8.69942
C20081225	dude_decoys_h	6.79409	6.8504	8.76463	8.00984
C07333373	dude_decoys_h	9.06539	9.30969	9.05627	9.48273
C07718312	dude_decoys_h	8.79498	9.18524	8.64653	8.92997
C04015210	dude_decoys_h	11.18908	12.3045	11.55637	12.36576
C05800763	dude_decoys_h	8.99484	9.62551	10.35341	10.12178
C06192638	dude_decoys_h	10.06983	9.12278	10.44515	10.5324
C05076615	dude_decoys_h	9.14116	9.5355	9.77707	10.24871
C06213946	dude_decoys_h	8.52389	8.82072	10.01598	9.93728
C08436511	dude_decoys_h	7.94781	9.07964	9.08655	8.74767
C20553329	dude_decoys_h	8.39212	8.62313	8.91363	9.05721
C20589692	dude_decoys_h	8.00288	7.6392	8.37307	9.01654
C20591027	dude_decoys_h	6.36966	6.48012	7.59126	8.13729
C20591287	dude_decoys_h	7.06569	6.80325	7.80126	8.17716
C20900867	dude_decoys_h	10.2307	10.09566	10.69043	10.50329
C20901101	dude_decoys_h	10.67705	10.24943	10.18256	10.68484
C31976509	dude_decoys_h	9.18055	8.74969	9.8063	9.18181
C01043356	dude_decoys_h	10.89679	10.58989	10.80635	11.10594
C01850494	dude_decoys_h	9.96233	9.95922	9.92843	10.50624
C01094664	dude_decoys_h	9.41865	9.30039	9.19924	9.8369
C35186479	dude_decoys_h	8.49503	8.7207	8.73187	8.9783
C06404261	dude_decoys_h	8.79635	9.50063	9.77019	9.86762
C36900516	dude_decoys_h	8.84223	9.34927	9.16565	9.27535
C37392492	dude_decoys_h	7.71469	7.39125	8.32612	8.73627
C04954956	dude_decoys_h	9.50129	9.97573	9.66794	9.85075
C06472811	dude_decoys_h	8.14417	8.515	9.33389	9.87694
C39859154	dude_decoys_h	8.47576	10.23169	9.37027	9.16648
C40147416	dude_decoys_h	10.47696	11.02092	11.17309	11.47381
C40285529	dude_decoys_h	9.14419	9.18425	8.94468	9.81608
C43687751	dude_decoys_h	7.73612	8.12609	7.92152	8.53709
C45919644	dude_decoys_h	7.55796	8.43256	8.90565	10.03948
C48502330	dude_decoys_h	8.33703	9.05682	8.31916	8.99089
C48652378	dude_decoys_h	9.32048	9.27996	9.36257	9.72079
C49501881	dude_decoys_h	7.63229	7.71218	7.26717	7.40415
C04025262	dude_decoys_h	8.48745	9.52726	8.77816	8.55359
C02712786	dude_decoys_h	9.3462	10.09026	9.46529	9.83653
C57766216	dude_decoys_h	7.90002	9.11629	9.4056	9.63936
C21523203	dude_decoys_h	7.61486	7.00683	8.67761	6.90302
C58732657	dude_decoys_h	10.58035	10.43643	10.21661	11.22272
C07045627	dude_decoys_h	8.71627	9.06438	9.19663	9.69283
C17783074	dude_decoys_h	10.97999	11.8062	11.29103	11.19611
C45323232	dude_decoys_h	7.80167	8.46766	9.8875	9.57111
C62190942	dude_decoys_h	9.05379	9.91459	9.40553	9.5781
C62322152	dude_decoys_h	8.00984	8.32279	8.07479	9.13773
C62326882	dude_decoys_h	8.40102	8.70519	8.51387	9.4484
C05863018	dude_decoys_h	7.77602	9.02361	8.15332	8.53652
C18155173	dude_decoys_h	9.95689	10.54833	11.36888	11.70042
C00441705	dude_decoys_h	10.01307	9.65882	9.70677	10.23348
C63874325	dude_decoys_h	9.19543	9.39234	9.51161	10.14139
C64374540	dude_decoys_h	8.67456	9.01178	9.09321	9.02571
C06651661	dude_decoys_h	8.54754	8.57525	8.4173	8.66979
C65833506	dude_decoys_h	8.52799	8.88868	9.03906	9.45874
C01719215	dude_decoys_h	6.88188	6.46358	6.88572	7.16457
C13449513	dude_decoys_h	11.3113	10.99891	10.82605	11.45007
C04677507	dude_decoys_h	7.83959	8.41802	8.56212	10.09806
C06083910	dude_decoys_h	8.99063	9.22265	9.96127	10.16656
C05687918	dude_decoys_h	10.44912	10.44725	10.88095	10.68093
C20132514	dude_decoys_h	9.81548	9.88414	10.00222	10.75183
C20465529	dude_decoys_h	9.698	10.024	10.05294	10.46612
C20465670	dude_decoys_h	10.51719	10.69225	10.83523	11.14585
C20591076	dude_decoys_h	8.48826	7.59383	8.41058	9.053
C20628329	dude_decoys_h	8.51615	8.5478	8.5904	8.86858
C20900883	dude_decoys_h	10.48756	10.30729	10.78571	10.57451
C20932542	dude_decoys_h	7.45876	9.12586	7.83994	8.92965
C16925344	dude_decoys_h	10.45264	10.11304	10.35154	10.74226
C04707869	dude_decoys_h	7.32171	7.09562	7.56526	8.37031
C17071475	dude_decoys_h	8.87795	8.9642	9.81287	9.57371
C06557647	dude_decoys_h	8.96229	9.25301	9.32756	10.03715
C36900463	dude_decoys_h	8.95883	8.8423	8.90708	9.22259
C36928020	dude_decoys_h	6.87071	6.90268	8.3296	8.78865
C15924170	dude_decoys_h	8.61397	9.07691	9.00786	8.69806
C18212832	dude_decoys_h	9.79191	9.74995	9.58438	9.89495
C06533836	dude_decoys_h	10.32887	9.59721	9.57466	10.35579
C13115439	dude_decoys_h	9.29684	9.36898	9.15285	10.04005
C13118936	dude_decoys_h	8.92109	8.97493	9.63376	9.5055
C38107089	dude_decoys_h	7.89593	8.75268	8.64909	8.88038
C39742370	dude_decoys_h	9.85491	9.95309	9.85811	10.66815
C39916400	dude_decoys_h	8.42215	8.40983	8.36274	9.90109
C40942146	dude_decoys_h	9.01677	9.77402	9.63458	9.74644
C41105656	dude_decoys_h	8.48421	8.70778	8.32206	8.65583
C41910761	dude_decoys_h	8.15378	8.25509	7.24508	7.97814
C43554251	dude_decoys_h	8.56414	9.11982	9.56793	9.77939
C43879336	dude_decoys_h	7.73615	8.4858	8.27147	8.44073
C44253557	dude_decoys_h	8.59145	9.17832	9.47039	9.39756
C44491342	dude_decoys_h	9.25575	9.33832	9.40505	9.45901
C48440770	dude_decoys_h	8.50276	8.45593	8.38684	8.67709
C48606529	dude_decoys_h	8.74577	9.65594	9.39297	10.49898
C48653628	dude_decoys_h	8.98349	9.35236	9.41879	9.7357
C49124507	dude_decoys_h	8.09793	9.0387	8.759	8.62364
C49526393	dude_decoys_h	7.72441	8.08867	7.97183	8.0727
C49569214	dude_decoys_h	7.29244	7.51805	7.76832	8.09221
C00783184	dude_decoys_h	5.65473	6.34372	6.2613	4.49591
C13787529	dude_decoys_h	11.11536	11.23367	10.35301	10.71841
C04576428	dude_decoys_h	8.51938	9.82423	8.03294	7.71403
C57766264	dude_decoys_h	9.79739	8.80784	10.3346	10.3186
C20215631	dude_decoys_h	9.49188	9.65099	8.86785	9.59551
C58850431	dude_decoys_h	10.05895	10.2741	9.55855	10.19279
C59518620	dude_decoys_h	11.30364	11.58333	10.83891	11.09772
C62338861	dude_decoys_h	8.21936	8.3449	8.60104	8.45281
C20064752	dude_decoys_h	6.95834	6.83706	8.32575	7.64857
C64374591	dude_decoys_h	8.60853	9.30866	9.41062	8.99418
C11802299	dude_decoys_h	9.15724	9.41305	9.28263	10.62964
C16906004	dude_decoys_h	10.29976	11.0728	10.48164	10.61619
C06401719	dude_decoys_h	9.22438	9.19076	9.62905	9.68862
C06533992	dude_decoys_h	7.76445	8.55845	8.55029	9.91569
C06534073	dude_decoys_h	8.84836	8.93696	9.41728	8.88528
C06534071	dude_decoys_h	9.7629	9.39904	9.53854	9.48212
C20132510	dude_decoys_h	9.40327	9.93272	9.89985	10.61019
C06856479	dude_decoys_h	7.51756	8.17348	7.94755	8.25389
C20591280	dude_decoys_h	7.72058	6.98408	7.678	8.2712
C20591285	dude_decoys_h	6.80068	6.99778	7.13779	7.51839
C20932536	dude_decoys_h	8.33834	9.05229	8.22472	9.52975
C05927505	dude_decoys_h	8.95543	8.65415	9.09488	9.47711
C05060724	dude_decoys_h	8.98729	9.77924	10.51442	10.69029
C06880055	dude_decoys_h	8.7451	9.70829	9.19039	9.43286
C17067133	dude_decoys_h	8.79455	8.77149	9.38816	10.34116
C35551163	dude_decoys_h	8.14392	8.51306	8.35439	8.73351
C37629861	dude_decoys_h	9.74111	10.34	10.15602	10.151
C15919737	dude_decoys_h	6.49315	6.84043	8.48095	7.93285
C05763475	dude_decoys_h	10.13556	10.25028	10.08765	10.28252
C36317400	dude_decoys_h	7.07063	7.81663	7.56717	8.19823
C06533843	dude_decoys_h	9.38639	9.87158	10.30701	10.25739
C37981184	dude_decoys_h	8.09057	8.65924	8.56962	8.73683
C40273519	dude_decoys_h	9.94732	9.67936	9.49979	9.75377
C40273582	dude_decoys_h	9.41262	9.28873	9.39422	9.31973
C40384391	dude_decoys_h	10.75856	11.25457	10.99891	11.51894
C41065691	dude_decoys_h	8.33087	8.44303	8.45529	8.70209
C41065729	dude_decoys_h	8.37807	8.6938	9.00591	9.11467
C41951438	dude_decoys_h	7.28682	8.1639	7.72745	7.45874
C42250723	dude_decoys_h	8.44924	9.12723	8.95842	9.16853
C42350506	dude_decoys_h	7.95278	7.82812	7.9872	8.68906
C43879405	dude_decoys_h	8.07745	8.64852	8.66231	8.9077
C48655438	dude_decoys_h	9.22092	9.24403	9.12759	9.3182
C48655655	dude_decoys_h	7.68137	8.20019	8.74955	8.62412
C49375352	dude_decoys_h	9.12101	9.02318	9.1721	9.27205
C49453047	dude_decoys_h	7.73247	7.97437	9.38085	9.43736
C49526392	dude_decoys_h	7.3145	7.5137	7.40866	7.85605
C49601343	dude_decoys_h	8.48568	8.22413	7.5473	7.7151
C17070829	dude_decoys_h	8.60109	9.23174	9.3099	9.4511
C57307225	dude_decoys_h	9.03836	9.34162	8.96628	9.18211
C57766214	dude_decoys_h	8.23551	10.04714	9.49131	9.40569
C16129568	dude_decoys_h	8.12388	8.33753	8.97212	8.6277
C58850428	dude_decoys_h	10.10245	10.39046	9.7901	10.57859
C20509251	dude_decoys_h	8.13709	8.36004	8.68789	9.62865
C18213060	dude_decoys_h	9.88183	10.11902	9.88281	9.8138
C12504271	dude_decoys_h	11.53109	11.24386	11.26863	11.07534
C13750617	dude_decoys_h	9.9427	9.75328	9.46905	10.12391
C13475944	dude_decoys_h	9.34668	9.38194	9.00319	9.60764
C16661843	dude_decoys_h	9.88026	9.34761	9.49392	10.14098
C08410967	dude_decoys_h	10.62733	10.36063	10.12001	10.8728
C66606524	dude_decoys_h	10.70982	9.98648	10.52387	10.58975
C05275188	dude_decoys_h	8.7154	9.25065	8.22231	9.17327
C05276021	dude_decoys_h	9.14866	9.21417	8.38995	9.66571
C13344075	dude_decoys_h	9.83091	9.8365	10.39535	10.66909
C17003420	dude_decoys_h	10.07458	9.79521	8.8406	9.78855
C13304703	dude_decoys_h	10.28426	10.04468	10.22421	10.73298
C06451277	dude_decoys_h	9.57068	9.39138	8.7889	9.67494
C06056303	dude_decoys_h	9.19643	8.33844	9.57278	9.77618
C06059927	dude_decoys_h	9.08438	8.1449	9.28329	9.74289
C05822282	dude_decoys_h	9.3019	9.44082	10.84631	10.71421
C05441477	dude_decoys_h	9.13509	9.85286	9.17091	9.58886
C20588144	dude_decoys_h	8.30445	8.7344	8.05558	8.72649
C24070489	dude_decoys_h	10.08971	9.87768	10.16556	10.20852
C24248610	dude_decoys_h	9.14435	9.69759	10.38743	10.45566
C00868870	dude_decoys_h	8.68547	8.02703	6.93901	8.13455
C26184068	dude_decoys_h	8.69639	9.15501	8.83628	9.39245
C04353330	dude_decoys_h	12.00296	12.03317	11.5352	12.23228
C02352579	dude_decoys_h	8.44092	8.41973	9.23478	8.69681
C02308126	dude_decoys_h	8.3274	9.28385	7.89652	8.5548
C02234950	dude_decoys_h	9.71512	10.34226	8.88625	8.84952
C02326757	dude_decoys_h	7.50279	9.10705	8.38835	8.61161
C01047263	dude_decoys_h	9.84655	9.94967	9.53918	10.60723
C28577706	dude_decoys_h	10.41443	10.42546	10.01946	10.92294
C12324839	dude_decoys_h	7.27242	7.94052	8.29953	8.6648
C37335865	dude_decoys_h	6.80045	6.85297	8.44967	8.85893
C37384306	dude_decoys_h	8.74825	8.88737	8.98851	9.42534
C37518999	dude_decoys_h	7.57004	7.1174	6.78153	7.75796
C05927172	dude_decoys_h	9.12569	9.26945	8.97938	8.95038
C40475951	dude_decoys_h	7.66344	7.71608	9.03451	8.59697
C41066482	dude_decoys_h	8.9066	8.81361	9.16016	9.18755
C41069623	dude_decoys_h	8.84054	8.43088	8.77921	9.25521
C42524701	dude_decoys_h	7.55909	8.06227	8.06041	8.1267
C43726845	dude_decoys_h	9.80678	9.81099	8.87271	9.83451
C44681150	dude_decoys_h	7.71561	7.34891	5.45827	5.18166
C45111498	dude_decoys_h	8.74728	8.37166	8.96854	9.07138
C08042806	dude_decoys_h	9.07108	8.74036	8.88809	9.54895
C48440732	dude_decoys_h	7.94296	7.9873	7.89085	8.24491
C48440936	dude_decoys_h	9.12662	8.73789	8.6572	9.32123
C49524963	dude_decoys_h	8.34871	8.99958	8.66843	8.91104
C40846664	dude_decoys_h	9.53878	9.10771	9.16474	10.07427
C21188548	dude_decoys_h	10.34649	10.0498	10.62521	10.67055
C57547251	dude_decoys_h	9.09771	9.99568	10.05679	9.82568
C59168885	dude_decoys_h	10.23733	10.7658	10.50413	10.82015
C06238211	dude_decoys_h	10.19352	9.96578	9.85113	10.20717
C59201143	dude_decoys_h	9.39386	10.42723	10.62995	10.67919
C59250203	dude_decoys_h	8.83067	9.02282	8.92995	9.06008
C61693082	dude_decoys_h	7.68068	8.47655	8.21075	8.21762
C06748403	dude_decoys_h	10.42427	10.56556	10.253	11.43334
C01041804	dude_decoys_h	8.50194	9.59434	9.28082	10.09094
C19314718	dude_decoys_h	7.34657	7.93768	7.02713	7.74746
C66574928	dude_decoys_h	9.58684	9.06466	9.51043	9.83442
C05371676	dude_decoys_h	9.92491	10.47529	10.19745	10.70527
C12032592	dude_decoys_h	10.29535	10.06907	10.86999	10.25077
C12636447	dude_decoys_h	6.43165	8.63069	7.50714	9.06189
C13058284	dude_decoys_h	9.16038	9.66118	9.10843	9.15547
C16890247	dude_decoys_h	10.01331	10.46403	8.9402	10.22422
C04807112	dude_decoys_h	10.14122	10.12691	10.23572	10.38894
C19909831	dude_decoys_h	9.43824	10.05513	9.86899	10.34962
C07262098	dude_decoys_h	7.14435	7.34201	7.20845	7.82113
C23077690	dude_decoys_h	8.94592	9.19323	8.94512	9.20722
C28464081	dude_decoys_h	10.77838	10.45	9.9964	11.1756
C28632224	dude_decoys_h	6.84463	7.34807	7.39176	8.0071
C01473645	dude_decoys_h	7.92252	9.13198	8.52211	8.39803
C13128944	dude_decoys_h	9.08796	9.74059	9.56228	9.53743
C35356668	dude_decoys_h	7.28855	7.91973	8.18068	8.50912
C35446874	dude_decoys_h	8.20237	8.2399	7.01111	8.2622
C37335938	dude_decoys_h	5.43777	5.47746	6.55505	5.72186
C37369331	dude_decoys_h	7.68	8.60861	8.1679	8.35446
C37385912	dude_decoys_h	9.09292	9.21342	9.1425	9.39423
C37385941	dude_decoys_h	8.79123	9.07844	8.82925	9.4144
C37575925	dude_decoys_h	9.17815	9.21204	9.25594	9.86936
C05763504	dude_decoys_h	10.22091	10.48451	10.18293	10.198
C33813799	dude_decoys_h	8.74786	9.44668	8.19287	9.05591
C38107641	dude_decoys_h	8.38599	8.61867	8.19575	9.17886
C06227654	dude_decoys_h	8.37262	8.56449	8.79582	9.27317
C15042018	dude_decoys_h	8.51452	8.14084	8.36012	8.5848
C40285669	dude_decoys_h	9.16954	8.99415	9.3106	9.15632
C40285898	dude_decoys_h	9.38792	9.16599	9.20108	9.73781
C40446577	dude_decoys_h	9.64739	9.386	9.29873	9.53688
C42350458	dude_decoys_h	7.72249	8.23336	8.16933	8.41298
C43319111	dude_decoys_h	8.54932	9.09943	9.05984	8.97946
C43461105	dude_decoys_h	8.7813	8.9125	8.60754	8.91714
C43726358	dude_decoys_h	9.55684	9.38234	9.12675	8.10566
C43726868	dude_decoys_h	7.61508	8.76008	7.80107	7.16405
C43726881	dude_decoys_h	9.6052	9.21833	7.64116	7.93818
C48440750	dude_decoys_h	8.44581	8.98292	9.25948	9.38209
C48655262	dude_decoys_h	8.38644	8.81365	9.15339	9.40397
C07051264	dude_decoys_h	9.41674	9.24008	9.04053	9.36924
C05812900	dude_decoys_h	10.6361	10.30278	10.26114	10.90108
C42350500	dude_decoys_h	7.53998	7.9271	8.05414	8.44798
C58902763	dude_decoys_h	8.15336	9.4119	8.87661	9.64155
C59198518	dude_decoys_h	9.60108	10.58302	10.07042	11.2275
C20533764	dude_decoys_h	10.04249	10.22803	10.3382	12.21184
C59413252	dude_decoys_h	8.9957	8.4337	8.76847	9.96973
C13464836	dude_decoys_h	8.55874	10.73451	8.16694	9.37858
C61122727	dude_decoys_h	9.27572	9.13183	9.19135	9.87424
C61175367	dude_decoys_h	10.39923	10.08433	10.03934	10.42552
C13750132	dude_decoys_h	10.23656	10.07578	9.72652	10.33328
C13769333	dude_decoys_h	11.04003	11.15307	10.48448	10.70721
C04793251	dude_decoys_h	9.16612	8.97629	8.96975	10.10158
C40475333	dude_decoys_h	7.1105	8.71937	8.87339	9.67162
C03847907	dude_decoys_h	7.96884	9.0383	7.5156	8.03916
C04029042	dude_decoys_h	4.62912	4.83435	4.5173	4.9336
C04029043	dude_decoys_h	4.10545	6.50668	7.8198	5.32753
C05450654	dude_decoys_h	7.07301	8.61441	9.11376	8.30173
C15979232	dude_decoys_h	7.57171	8.1538	7.18885	7.8065
C04575464	dude_decoys_h	8.07856	8.04214	8.0179	7.90972
C20626881	dude_decoys_h	7.99288	7.82408	7.71512	8.2059
C27230686	dude_decoys_h	12.05208	12.27063	11.97806	12.60399
C28196656	dude_decoys_h	9.32648	9.22287	9.58249	9.90244
C32109937	dude_decoys_h	9.66469	9.60011	9.37742	10.17572
C32717110	dude_decoys_h	8.20138	8.36276	8.33021	8.39322
C33297673	dude_decoys_h	9.49346	9.45114	9.56446	10.16898
C02327041	dude_decoys_h	8.83801	8.7503	8.91327	9.24945
C35186260	dude_decoys_h	8.28067	8.08116	8.57248	8.81587
C35551073	dude_decoys_h	8.28067	8.67506	8.3903	8.87745
C35552424	dude_decoys_h	8.04864	8.99421	8.68809	9.17836
C37335911	dude_decoys_h	5.66615	6.00018	6.6418	7.6751
C37385830	dude_decoys_h	8.49328	8.85655	8.67393	9.48181
C37385935	dude_decoys_h	8.60275	9.45825	9.27436	10.19524
C37388540	dude_decoys_h	8.74654	8.80306	8.45806	8.98929
C37574595	dude_decoys_h	8.43699	9.19098	9.42877	10.19664
C37575995	dude_decoys_h	8.05999	8.69324	9.07215	9.46488
C37576031	dude_decoys_h	8.8176	8.79465	9.29644	9.64326
C37576035	dude_decoys_h	9.00392	8.79959	9.16301	9.89514
C05753509	dude_decoys_h	8.5956	8.89405	8.76013	8.86254
C03954108	dude_decoys_h	8.75876	10.02617	9.30192	10.3103
C12402153	dude_decoys_h	8.59216	8.57867	8.7254	7.31977
C05454630	dude_decoys_h	8.81219	8.54682	8.6197	8.72935
C39556927	dude_decoys_h	10.55198	10.57718	10.97484	11.23843
C39556954	dude_decoys_h	11.13313	10.85911	10.86264	11.26192
C39556962	dude_decoys_h	10.31055	10.75995	10.52728	11.03172
C39934087	dude_decoys_h	8.62925	9.14952	11.0347	9.13983
C39968003	dude_decoys_h	7.85773	8.4988	8.61921	9.06491
C40273715	dude_decoys_h	9.52922	9.32096	9.3904	9.68172
C42350443	dude_decoys_h	7.52337	8.05991	7.92487	8.28739
C43726481	dude_decoys_h	8.01887	8.61675	7.31242	7.72305
C48430115	dude_decoys_h	8.65477	8.70454	8.28724	9.16566
C49184504	dude_decoys_h	6.33684	6.19205	6.80031	7.28056
C57547253	dude_decoys_h	9.39612	10.20676	11.09844	11.10564
C42350557	dude_decoys_h	7.70359	8.26067	8.05332	8.24735
C07098777	dude_decoys_h	9.51768	10.04696	9.48517	10.69584
C14413634	dude_decoys_h	8.35959	8.18523	8.10727	8.55469
C20435700	dude_decoys_h	8.04235	8.56552	7.95206	8.68764
C59362126	dude_decoys_h	9.59066	10.09766	9.73662	9.86697
C59370369	dude_decoys_h	9.55641	9.71948	10.88027	10.57496
C08686958	dude_decoys_h	10.0261	9.94067	9.71905	10.53732
C13786961	dude_decoys_h	10.54428	10.54738	10.00578	10.5572
