ligand_id	library_id	docking_score_1d3g	docking_score_1d3h	docking_score_4igh	docking_score_6j3c
C59249264	dude_decoys_e	1.6260508299	4.0626330376	3.9990839958	2.1415371895
C19634517	dude_decoys_e	3.1164734364	2.5483732224	3.758949995	4.1908545494
C08027062	dude_decoys_e	3.3982408047	4.1176781654	3.469337225	2.3385329247
C65021631	dude_decoys_e	0.9359032512	1.2981905937	2.4011921883	1.6005997658
C09933806	dude_decoys_e	3.8483543396	3.5910432339	2.5666046143	2.3556659222
C59581629	dude_decoys_e	3.5263035297	0.9692155719	4.5620231628	2.7367937565
C39679534	dude_decoys_e	3.1545526981	2.6823270321	3.0076909065	2.2490148544
C09908975	dude_decoys_e	3.7193832397	4.6070022583	0.860121727	1.6311318874
C13052091	dude_decoys_e	3.1536524296	4.0906500816	2.1003055573	3.2462768555
C43736846	dude_decoys_e	1.8708224297	3.0213665962	3.1891417503	3.2501704693
C17074759	dude_decoys_e	2.2857615948	3.6787257195	4.4854779243	3.4801614285
C60354720	dude_decoys_e	3.4493215084	3.8021035194	3.0555737019	1.8668519258
C29010913	dude_decoys_e	1.7295513153	1.0999652147	1.9471770525	2.1253306866
C33525699	dude_decoys_e	3.4226677418	3.1945669651	2.9812057018	1.8507204056
C20569594	dude_decoys_e	1.9336134195	1.7910795212	2.4775388241	3.7362143993
C40117579	dude_decoys_e	1.9526270628	2.2582163811	1.9726220369	2.9202001095
C09044196	dude_decoys_e	2.3796033859	3.1626777649	2.1866819859	0.5891157389
C19202978	dude_decoys_e	2.6994380951	2.092238903	2.5474886894	0.926971972
C13089479	dude_decoys_e	0.6748324037	1.7857223749	2.0668046474	0.5712813139
C39866717	dude_decoys_e	2.3080968857	2.0057919025	1.2310833931	2.6743741035
C04265161	dude_decoys_e	1.5438230038	1.6449621916	4.0234694481	1.7087364197
C04861228	dude_decoys_e	1.8161864281	2.1079721451	3.8301460743	4.5780115128
C22928174	dude_decoys_e	2.1810903549	2.1832749844	0.9775156379	3.4568524361
C10105402	dude_decoys_e	3.2951111794	2.094060421	1.524033308	1.6270143986
C13076245	dude_decoys_e	2.6487436295	1.1214753389	1.1733070612	1.4603261948
C36179605	dude_decoys_e	3.375975132	1.246468544	1.4888182878	2.5720481873
C36352101	dude_decoys_e	0.7905651331	3.400957346	0.889752686	2.9265015125
C41843937	dude_decoys_e	0.935808301	1.7284020185	2.2654457092	2.5643544197
C42594256	dude_decoys_e	1.1499388218	1.1448309422	1.4641702175	1.2910498381
C33059314	dude_decoys_e	0.8758342266	3.5656356812	4.2649788857	1.7138081789
C49111023	dude_decoys_e	0.6990104914	2.5128939152	3.4962353706	0.6962478161
C08535507	dude_decoys_e	0.5445982814	3.1371176243	0.8049580455	1.2825880051
C09090559	dude_decoys_e	2.782109499	0.6186589003	0.7826850414	2.3820662498
C32099719	dude_decoys_e	4.0507111549	2.4388661385	1.5841399431	2.3477525711
C40080911	dude_decoys_e	3.754853487	3.5824184418	3.0208542347	3.7471754551
C32973557	dude_decoys_e	1.344594121	1.8142616749	4.1513252258	2.2432990074
C39899278	dude_decoys_e	2.4173476696	3.3797552586	1.8215252161	1.1927270889
C23138440	dude_decoys_e	3.0892083645	3.0606846809	0.9514513016	1.7018692493
C13255961	dude_decoys_e	0.7488619685	3.7469336987	2.9240527153	3.031065464
C02765238	dude_decoys_e	3.4767167568	3.6032977104	2.2100148201	2.0198090076
C17193203	dude_decoys_e	2.9509990215	0.3845728636	0.6391115189	0.9707726836
C08951263	dude_decoys_e	1.248729229	3.9595239162	3.1087276936	2.607550621
C01635802	dude_decoys_e	2.2886736393	4.5507240295	4.0392661095	2.9587187767
C40030875	dude_decoys_e	3.69099617	3.7804303169	4.4606895447	1.2696039677
C39898889	dude_decoys_e	1.1964020729	0.8026862144	1.3469694853	2.9291739464
C44298727	dude_decoys_e	2.4944376945	3.6654760838	2.6046657562	3.138307333
C39898855	dude_decoys_e	3.1982753277	1.7293970585	1.7566827536	2.6834814548
C53995092	dude_decoys_e	1.4555059671	2.1723148823	0.5640375018	0.6137968302
C27309597	dude_decoys_e	3.1212415695	2.6160373688	3.2752394676	2.5576734543
C44321950	dude_decoys_e	1.1799397469	0.7432876825	0.8657438159	0.7081358433
C53565166	dude_decoys_e	1.20287323	1.6409550905	3.4032576084	2.0999159813
C02765237	dude_decoys_e	1.4022790194	3.5438289642	3.2643663883	0.7832844853
C38107652	dude_decoys_e	1.7520076036	1.2874257565	4.0874638557	3.4612109661
C17097627	dude_decoys_e	1.6243926287	3.3142352104	2.8003780842	2.896281004
C39968191	dude_decoys_e	2.1473925114	3.5683133602	1.8601977825	2.6846520901
C09312397	dude_decoys_e	2.6642160416	3.5902819633	0.921295464	1.1138429642
C40095321	dude_decoys_e	2.0122313499	2.3953516483	3.5344069004	0.6833500266
C58202160	dude_decoys_e	2.4517226219	1.6066676378	0.9097554684	1.1070810556
C23385076	dude_decoys_e	1.6652081013	2.3064815998	0.8652257323	2.2664732933
C60208060	dude_decoys_e	2.7064788342	3.1682167053	3.8913440704	1.0537214279
C01413461	dude_decoys_e	1.2454564571	2.3608314991	1.8024417162	2.3000423908
C20899285	dude_decoys_e	2.7890841961	2.9416911602	2.4950966835	0.8263425231
C46620521	dude_decoys_e	2.1681523323	0.666095376	1.4389301538	1.4838653803
C13567377	dude_decoys_e	1.1013593674	1.3294810057	2.7050890923	1.9777709246
C66584229	dude_decoys_e	2.0372138023	2.5118019581	1.0286427736	2.9260215759
C40025359	dude_decoys_e	1.0766521692	0.6038033962	1.2738926411	2.6661462784
C35696107	dude_decoys_e	2.0955832005	1.7020231485	1.4966455698	1.1214464903
C13460525	dude_decoys_e	1.4517966509	1.9324865341	1.9818686247	1.2276763916
C17098570	dude_decoys_e	1.3173269033	1.8279825449	1.7801069021	1.8035683632
C40076822	dude_decoys_e	4.052210331	0.5141795874	1.2807015181	2.3724782467
C63437234	dude_decoys_e	1.8166835308	1.0967633724	0.5648592114	1.2028083801
C02310444	dude_decoys_e	0.7149097323	1.824037075	2.4141952991	0.6445674896
C39898313	dude_decoys_e	3.3283977509	1.014197588	2.4145815372	2.8252141476
C65575549	dude_decoys_e	1.0969619751	2.7735915184	2.7105784416	2.9054186344
C06871123	dude_decoys_e	2.4189193249	1.1940358877	1.0164265633	1.0843263865
C58013931	dude_decoys_e	2.1688468456	1.0768630505	1.2652612925	1.192782402
C55632353	dude_decoys_e	2.8022589684	1.9391980171	3.440294981	1.622533679
C39899016	dude_decoys_e	2.8012685776	1.6540720463	1.7830117941	0.4049080312
C39899277	dude_decoys_e	3.1596412659	3.3289239407	2.0243992805	2.5256896019
C41628216	dude_decoys_e	0.5091687441	5.4285683632	0.9973253012	1.5994381905
C09419578	dude_decoys_e	2.3378219604	2.9010660648	2.8450088501	2.5376260281
C40048103	dude_decoys_e	1.4281951189	2.1170575619	2.4366104603	1.6281915903
C08618901	dude_decoys_e	2.5522274971	4.0446362495	1.4343823195	1.2097759247
C37586775	dude_decoys_e	0.5510702729	1.2915108204	3.2961015701	0.592178762
C40078154	dude_decoys_e	3.3561406136	3.3726980686	1.2605495453	2.3199768066
C02825596	dude_decoys_e	3.5538425446	2.9750058651	1.0832196474	1.2718497515
C40046905	dude_decoys_e	1.0594751835	0.9993127584	1.4226146936	2.1050281525
C34954945	dude_decoys_e	1.3512636423	1.0518450737	1.0850898027	2.134953022
C39898724	dude_decoys_e	0.8165233135	1.4289476871	0.973293066	0.9594841599
C32099130	dude_decoys_e	1.5511122942	1.4697532654	2.480868578	0.9016677141
C39899084	dude_decoys_e	2.3461310863	0.3692982197	1.3094927073	0.680758357
C04691626	dude_decoys_e	2.9764266014	2.30621171	3.8669228554	1.5250184536
C39898722	dude_decoys_e	0.5429278016	0.6102734208	1.1240077019	2.2315108776
C02408920	dude_decoys_e	0.7023147941	2.5221230984	2.0585951805	1.4233032465
C21916999	dude_decoys_e	1.0411605835	0.9133658409	1.1600928307	1.6142628193
C13055567	dude_decoys_e	2.8966505527	3.3809330463	1.0191245079	1.4664311409
C59203012	dude_decoys_e	0.6939251423	2.8773741722	2.6689944267	0.5277306437
C59203524	dude_decoys_e	3.1614935398	1.5090545416	0.5867384076	4.1357975006
C46539035	dude_decoys_e	1.689527154	2.2199504375	2.1532485485	2.3694427013
C35898122	dude_decoys_e	3.419978857	3.4060900211	2.263001442	1.9324755669
C45574609	dude_decoys_e	0.8742271066	2.4986743927	3.3390507698	3.4741630554
C12784715	dude_decoys_e	1.2799202204	1.0606104136	1.9306271076	0.9106125832
C33700197	dude_decoys_e	1.639662385	4.0147848129	0.8098142147	1.7522280216
C09645721	dude_decoys_e	1.4871134758	1.0773880482	1.8081357479	2.7742166519
C40084479	dude_decoys_e	2.7974450588	1.7986365557	0.6648129821	0.9004416466
C17098562	dude_decoys_e	1.7896227837	3.4024896622	3.0609087944	1.427698493
C39764647	dude_decoys_e	2.5438661575	0.9286172986	2.3613944054	0.898501277
C40094083	dude_decoys_e	3.3965797424	2.1745655537	1.0074385405	2.2740607262
C44324351	dude_decoys_e	4.1982784271	0.7996262908	1.2920353413	3.8180017471
C40076913	dude_decoys_e	1.5415135622	0.6830340028	1.540658474	0.5241633654
C08438771	dude_decoys_e	0.8258915544	0.8728204966	1.4276793003	1.6964883804
C09310826	dude_decoys_e	1.1491324902	3.2657833099	2.6679284573	2.3673148155
C40095695	dude_decoys_e	1.4388456345	0.6577121019	2.2453708649	0.5801810026
C13521919	dude_decoys_e	3.238503933	2.2004716396	2.4059278965	2.370718956
C35698023	dude_decoys_e	1.4281164408	1.0897060633	1.1260368824	2.371491909
C01282940	dude_decoys_e	0.644628346	2.4278271198	0.8509169817	0.9288306832
C15773927	dude_decoys_e	1.0656847954	0.9190809131	1.4603114128	0.9492284656
C40099564	dude_decoys_e	3.1946561337	1.6560556889	0.6099652648	1.131870985
C39898334	dude_decoys_e	3.7816762924	0.7318733931	1.6406081915	0.5111513138
C06229353	dude_decoys_e	2.5878226757	2.3617241383	1.7579236031	2.0672409534
C39887223	dude_decoys_e	3.0626683235	3.2536725998	2.9830129147	3.4535112381
C19634369	dude_decoys_e	1.7971014977	1.6318590641	3.3940401077	2.922205925
C13363984	dude_decoys_e	2.8203117847	3.2841677666	3.056801796	2.3437619209
C34773382	dude_decoys_e	1.2611116171	1.1333575249	2.7002789974	1.2452330589
C17964037	dude_decoys_e	1.0739682913	1.2327537537	2.478148222	1.2379668951
C35698210	dude_decoys_e	1.2993602753	1.8006924391	0.3264899552	0.6200531721
C03190485	dude_decoys_e	1.7945744991	1.3148406744	1.575954318	1.497199297
C04013871	dude_decoys_e	1.283031106	0.8303254843	1.5210142136	0.8823834062
C40109078	dude_decoys_e	3.57264781	1.6404818296	1.9730702639	1.8374036551
C48065680	dude_decoys_e	1.8811718225	3.1483771801	2.513967514	4.0413613319
C44325256	dude_decoys_e	0.9625070691	0.9438648224	1.0296002626	1.4194281101
C40095604	dude_decoys_e	1.2853991985	1.4455528259	1.2179710865	0.6231667399
C44963179	dude_decoys_e	1.2435418367	3.1632456779	2.920822382	3.0957431793
C40048628	dude_decoys_e	2.1529350281	1.6724150181	1.9499123096	1.2556139231
C40095301	dude_decoys_e	2.9676213264	0.6781183481	0.8289980888	1.0165752172
C40078145	dude_decoys_e	3.6470215321	1.0958721638	2.2967472076	1.2575491667
C13945882	dude_decoys_e	0.8098992109	3.9515593052	1.2198078632	1.726593852
C40075061	dude_decoys_e	0.5840886235	0.6622456312	3.444886446	0.5814300179
C40099842	dude_decoys_e	1.1838784218	2.5102059841	1.4147740602	1.2668972015
C19645172	dude_decoys_e	0.5584288239	0.3291522563	2.0559093952	2.3151893616
C09057772	dude_decoys_e	3.3779854774	1.7958499193	1.3605630398	1.9177941084
C39887125	dude_decoys_e	3.4111161232	2.9061172009	1.701420784	2.8247830868
C39887204	dude_decoys_e	3.2507033348	2.5224387646	3.5161926746	3.0000321865
C18198663	dude_decoys_e	3.452154398	3.667283535	3.0686385632	3.8819959164
C04854866	dude_decoys_e	0.5672110319	0.8297684193	1.1001287699	1.3688790798
C40099539	dude_decoys_e	3.5582385063	1.0907293558	2.5025522709	2.5925192833
C39887332	dude_decoys_e	3.0565373898	3.3202328682	3.2272818089	4.0353589058
C40110216	dude_decoys_e	2.8877220154	3.0645213127	0.8013920784	1.7908700705
C39887494	dude_decoys_e	3.730027914	3.9231250286	4.5487380028	3.4080066681
C40079239	dude_decoys_e	2.5071179867	2.9220864773	0.8725494146	2.9000294209
C40147965	dude_decoys_e	2.3128700256	1.8916935921	2.8984689713	2.7028331757
C35397599	dude_decoys_e	2.257601738	1.2015064955	1.280657053	2.4216959476
C40109150	dude_decoys_e	3.4276959896	1.5584126711	2.4840071201	3.2544281483
C39959774	dude_decoys_e	1.4904853106	1.4014173746	2.9251086712	0.8011397719
C41763197	dude_decoys_e	1.6219129562	2.2714369297	1.8153162003	0.9057831168
C40047839	dude_decoys_e	0.8913323879	1.779355526	0.4872026145	0.3448571265
C01080684	dude_decoys_e	1.2961542606	1.1099121571	1.2246959209	1.723608613
C40076583	dude_decoys_e	0.7169957757	1.0168107748	1.6300139427	0.9324846864
C09489426	dude_decoys_e	2.7788815498	2.6499795914	2.0300843716	1.205763936
C40094430	dude_decoys_e	0.7870007753	1.7552450895	1.4713898897	0.6280699372
C13460511	dude_decoys_e	1.9646863937	1.1882447004	2.63017416	2.0710568428
C40357414	dude_decoys_e	1.4646080732	0.8578641415	2.8610668182	1.0628769398
C59203537	dude_decoys_e	0.7186243534	1.4428811073	0.6905130148	2.9085233212
C65575548	dude_decoys_e	0.9533593655	0.8996039033	2.5676870346	3.5151956081
C08737922	dude_decoys_e	3.757027626	2.0333063602	1.3139494658	2.9302635193
C40080061	dude_decoys_e	1.973995924	3.014906168	2.5702090263	2.4246196747
C44321536	dude_decoys_e	2.2618517876	2.5692505836	2.3599255085	2.7308533192
C19645181	dude_decoys_e	2.028775692	3.5616462231	2.2210521698	1.9741952419
C40082518	dude_decoys_e	3.3004825115	3.0869150162	1.5156924725	1.2431986332
C20737406	dude_decoys_e	0.9212898016	1.3106708527	1.7854593992	2.9799954891
C40147973	dude_decoys_e	3.2796869278	2.8319048882	2.0315732956	1.9480527639
C35225612	dude_decoys_e	2.8857979774	0.5903328061	1.7362416983	0.801635623
C13251320	dude_decoys_e	1.4486522675	3.2019526958	3.8407599926	0.6582789421
C13460597	dude_decoys_e	3.3327612877	3.4611079693	2.8567976952	2.5334069729
C32971756	dude_decoys_e	1.6048845053	1.806686759	3.703854084	1.4777063131
C40022692	dude_decoys_e	3.5521929264	1.5899102688	3.4502022266	0.8559836745
C36072046	dude_decoys_e	2.3243553638	0.6076693535	0.7387264371	0.8133656383
C40048637	dude_decoys_e	2.8895990849	3.3157787323	0.6625845432	0.7737327218
C40102194	dude_decoys_e	0.9053253531	2.1210336685	3.2711317539	2.5342700481
C40076946	dude_decoys_e	0.8647305369	3.3340597153	1.7791368961	0.6457838416
C40053172	dude_decoys_e	1.21530056	0.7401329875	3.032106638	0.6818731427
C41732839	dude_decoys_e	1.4358584881	3.0110821724	3.3393061161	1.941339016
C13250254	dude_decoys_e	1.692860961	3.703565836	2.8366761208	2.2271137238
C20069621	dude_decoys_e	3.5533845425	0.3657253087	1.0814242363	1.2135180235
C20089980	dude_decoys_e	2.260181427	1.7200268507	2.2691771984	1.2170504332
C41805218	dude_decoys_e	2.7249252796	2.7094883919	2.6509072781	2.3764953613
C13571974	dude_decoys_e	3.3522279263	3.4272551537	2.7541048527	2.6055233479
C40083301	dude_decoys_e	1.0349251032	3.2078881264	2.1536252499	2.7317502499
C40079240	dude_decoys_e	1.9323517084	2.6769156456	2.2722537518	2.2100663185
C33526354	dude_decoys_e	1.1480193138	2.5947370529	1.4770071507	2.88869524
C40124661	dude_decoys_e	1.0016502142	0.9071493149	1.165542841	3.4367687702
C39887723	dude_decoys_e	1.4683635235	0.3852960765	1.3877600431	1.39947474
C05224378	dude_decoys_e	1.5048915148	0.5821246505	3.0011737347	2.3803722858
C40077027	dude_decoys_e	2.917144537	0.7265351415	2.106623888	1.4552620649
C44298423	dude_decoys_e	0.0	0.0	0.0	0.0
C22222682	dude_decoys_f	2.2783253193	1.7896796465	3.5462539196	2.276078701
C43460985	dude_decoys_f	2.3901319504	1.2134826183	4.0583105087	0.8063532114
C09041660	dude_decoys_f	0.9829021692	3.343408823	2.7298009396	2.6421170235
C20250049	dude_decoys_f	2.4975318909	2.0730783939	2.0776500702	2.011064291
C36912503	dude_decoys_f	2.792845726	2.5116167068	2.8930535316	3.0709111691
C06000612	dude_decoys_f	3.5592567921	3.4986560345	2.2210946083	2.437359333
C49594797	dude_decoys_f	3.1352131367	2.8975737095	1.2164852619	2.6820282936
C44712729	dude_decoys_f	3.2316074371	3.3544201851	2.5002110004	2.2637863159
C37552612	dude_decoys_f	4.4577255249	4.6899418831	3.0244131088	3.6678466797
C49593993	dude_decoys_f	2.7281086445	3.0967068672	2.085303545	1.9501267672
C49594102	dude_decoys_f	2.6766490936	2.7488629818	2.4765489101	2.1049926281
C54335992	dude_decoys_f	2.0436644554	2.1469242573	1.0718958378	1.2797870636
C40566190	dude_decoys_f	1.5739326477	2.14026618	0.9340943694	1.0082674026
C19798917	dude_decoys_f	3.5812504292	4.7426671982	4.5941896439	4.4366006851
C19766749	dude_decoys_f	1.9139828682	1.7905963659	1.2307101488	1.1343370676
C01839287	dude_decoys_f	3.1306629181	2.0987877846	3.1532099247	2.823315382
C13058305	dude_decoys_f	3.2212874889	3.1107420921	2.4879720211	2.781816721
C35410131	dude_decoys_f	4.9719333649	3.4958102703	2.6261692047	4.621114254
C06855545	dude_decoys_f	4.4707756042	2.6939697266	4.752158165	1.7794988155
C49594840	dude_decoys_f	2.4575967789	2.1568133831	1.8632640839	1.5569291115
C04945408	dude_decoys_f	3.7432103157	3.2530758381	3.0795309544	2.3610281944
C37375660	dude_decoys_f	4.0338253975	4.7289361954	3.6524829865	3.7060966492
C35424986	dude_decoys_f	2.9899981022	2.2947230339	1.7318550348	2.6123313904
C05018215	dude_decoys_f	3.5421316624	3.8815114498	2.2435591221	2.644954443
C64769501	dude_decoys_f	4.9559049606	4.8540406227	2.9227836132	3.7440845966
C20527113	dude_decoys_f	3.7390692234	1.1518517733	1.1302117109	2.8278961182
C50195427	dude_decoys_f	3.5221147537	3.510355711	2.2309393883	1.5731514692
C66606119	dude_decoys_f	3.0704944134	3.9121959209	0.8565839529	4.7305259705
C01502108	dude_decoys_f	1.1913517714	3.5510265827	2.8536448479	1.0180197954
C05387279	dude_decoys_f	6.6499247551	5.1065449715	6.270157814	5.9222755432
C59383725	dude_decoys_f	3.5005626678	4.0976390839	2.4162712097	2.7081019878
C35218467	dude_decoys_f	2.3012177944	1.7786824703	1.8582782745	1.891951561
C06748474	dude_decoys_f	3.6354448795	4.5304465294	1.3059864044	3.8050193787
C59917269	dude_decoys_f	2.7601225376	2.649266243	1.886631012	1.4338953495
C35425574	dude_decoys_f	2.6745800972	2.669491291	2.012198925	3.2993118763
C37576512	dude_decoys_f	3.7572789192	4.5800204277	4.1030874252	4.9867806435
C19767621	dude_decoys_f	2.5827782154	2.9252183437	2.3232910633	1.3820770979
C37577454	dude_decoys_f	2.409845829	0.7156866193	1.1734968424	2.4295904636
C52249121	dude_decoys_f	2.6399745941	2.1968004704	2.1541531086	2.0529270172
C35425531	dude_decoys_f	4.0802950859	4.1973152161	2.0041637421	2.0213294029
C37583804	dude_decoys_f	2.1660544872	3.3572585583	1.0466036797	0.5071204305
C66255689	dude_decoys_f	3.3398811817	3.7270185947	2.5864713192	3.0705928802
C20380381	dude_decoys_f	1.7727003098	2.9972844124	1.2334537506	2.5384018421
C13253624	dude_decoys_f	3.9326417446	2.7714185715	2.2300777435	4.9355053902
C49593796	dude_decoys_f	2.1928489208	2.4346528053	2.5996644497	1.2875374556
C20861745	dude_decoys_f	4.7015523911	3.381469965	2.2399990559	3.8280177116
C37552657	dude_decoys_f	4.6951842308	5.0339083672	4.2088718414	4.9525260925
C57930492	dude_decoys_f	3.1882677078	2.2816011906	2.6346800327	0.8073669076
C37373347	dude_decoys_f	4.2603940964	4.6741390228	3.7612371445	4.9900650978
C01304739	dude_decoys_f	3.7603096962	2.6242539883	2.2008917332	2.7298073769
C13748502	dude_decoys_f	1.9125111103	1.7994596958	1.6735563278	1.952798605
C62923764	dude_decoys_f	2.3943488598	1.4364757538	1.7763613462	1.7570561171
C37254962	dude_decoys_f	1.180170536	1.5716545582	2.0250046253	1.7046943903
C43554358	dude_decoys_f	5.6237940788	2.2758996487	4.4755411148	5.5440578461
C49619167	dude_decoys_f	5.114303112	5.578950882	3.9615273476	4.6708493233
C40034699	dude_decoys_f	4.7745280266	4.6685609818	4.2230300903	5.3267307281
C06393039	dude_decoys_f	3.9623470306	3.5827505589	3.1306903362	3.4930813313
C61361999	dude_decoys_f	1.1257766485	3.096154213	2.4452672005	3.4044840336
C64962210	dude_decoys_f	2.7297747135	4.5599842072	4.0578379631	4.1999897957
C51717415	dude_decoys_f	4.5764789581	3.8275938034	4.4312419891	2.896443367
C01908263	dude_decoys_f	1.7475517988	2.8862233162	2.407930851	2.9665191174
C62765860	dude_decoys_f	5.3990750313	5.3556466103	3.9020531178	3.7468137741
C48482212	dude_decoys_f	2.4525153637	2.4903936386	2.6481378078	1.5870445967
C20156370	dude_decoys_f	2.6877031326	3.2798211575	1.5338681936	2.7646400928
C40124816	dude_decoys_f	4.0708990097	4.1027665138	2.8036191463	4.2793188095
C59500760	dude_decoys_f	3.4750201702	3.7401666641	3.0951795578	3.69094491
C44154029	dude_decoys_f	2.4738807678	4.2656207085	2.6830501556	2.0751760006
C33650070	dude_decoys_f	3.7333054543	4.6443219185	3.4082150459	4.2664036751
C61120575	dude_decoys_f	3.8015737534	4.1114583015	3.3899364471	3.4655296803
C42893198	dude_decoys_f	3.9223923683	3.1733722687	3.3906121254	5.2808065414
C06748538	dude_decoys_f	4.7507486343	4.152463913	2.8741750717	3.7533533573
C00424668	dude_decoys_f	1.8013027906	2.6747157574	2.3796665668	2.5422673225
C52249122	dude_decoys_f	1.3584958315	1.5738227367	1.8626959324	1.4114774466
C42521235	dude_decoys_f	1.3620271683	1.492493391	1.9798209667	2.5118377209
C48737596	dude_decoys_f	2.9688980579	3.2042343616	3.6074056625	3.8938250542
C54054263	dude_decoys_f	2.1482470036	1.9589664936	1.9765949249	0.9081627727
C41507877	dude_decoys_f	4.312019825	3.3168196678	2.9504861832	2.1320579052
C04294324	dude_decoys_f	1.803727746	3.1525437832	2.3694651127	0.3891859651
C20227505	dude_decoys_f	2.0847160816	2.9178540707	2.8840582371	2.0946073532
C40590250	dude_decoys_f	1.0343517065	1.5688591003	0.8899364471	3.6737246513
C20227523	dude_decoys_f	1.8971278667	2.5490334034	2.2265079021	1.6459565163
C49592189	dude_decoys_f	1.953089118	2.8232769966	0.8824699521	2.1380395889
C43578533	dude_decoys_f	2.4160907269	3.4949743748	3.416292429	2.3288490772
C37675479	dude_decoys_f	2.1007065773	4.4830498695	3.4991188049	2.6239283085
C37432641	dude_decoys_f	4.1897358894	4.6515440941	3.162353754	4.2077722549
C01270219	dude_decoys_f	0.7929486036	3.4292459488	2.7387106419	1.4394521713
C35647402	dude_decoys_f	3.1993384361	4.4561781883	2.5448644161	3.8223512173
C37448785	dude_decoys_f	2.5244066715	3.1255064011	2.9540691376	2.1137266159
C42335390	dude_decoys_f	1.8495100737	1.9154703617	1.6587308645	1.6660219431
C35233056	dude_decoys_f	2.9495568275	2.3119885921	3.8484711647	2.2953021526
C04131783	dude_decoys_f	1.6234453917	0.8923530579	2.8595097065	2.089107275
C08297588	dude_decoys_f	2.6564085484	2.2441418171	2.478843689	2.9127824306
C13351067	dude_decoys_f	2.5916752815	2.7447495461	2.6498808861	1.737560153
C61830980	dude_decoys_f	3.3997325897	4.2685232162	2.1902923584	3.8913357258
C49534869	dude_decoys_f	2.4621722698	3.4376344681	1.3461925983	1.7089864016
C45090234	dude_decoys_f	1.5964894295	1.6962176561	1.0551173687	1.6162847281
C40533773	dude_decoys_f	0.6871863604	1.8908318281	0.6913920641	2.8057923317
C43865413	dude_decoys_f	4.4531583786	4.8717608452	2.5666530132	3.190662384
C40273647	dude_decoys_f	1.7329849005	3.8319151402	1.9350787401	1.868085742
C54763988	dude_decoys_f	2.9769442081	2.5552761555	4.0380058289	3.9527990818
C37834890	dude_decoys_f	1.1963131428	1.8705627918	0.8336899877	1.336768508
C04095141	dude_decoys_f	2.32954216	3.533302784	2.4986634254	3.84993577
C61834779	dude_decoys_f	3.2959821224	4.4890160561	3.0378272533	1.7068116665
C40225197	dude_decoys_f	3.2004132271	4.2695908546	2.3735351562	4.2834191322
C04081512	dude_decoys_f	3.2727742195	3.5107603073	2.1886343956	3.9138813019
C22960137	dude_decoys_f	3.0984151363	4.1048312187	1.749202013	4.4612340927
C37985851	dude_decoys_f	2.9568591118	3.8290922642	4.2297787666	3.8035228252
C61369631	dude_decoys_f	0.8505667448	1.3871912956	1.8855971098	0.5673865676
C37583789	dude_decoys_f	0.6753283143	1.9835972786	1.1427593231	2.5608184338
C03647693	dude_decoys_f	1.1776195765	0.8708250523	2.8292961121	0.8443872929
C37010282	dude_decoys_f	2.8981122971	2.7118310928	2.2957866192	2.4308495522
C40563352	dude_decoys_f	2.1770739555	3.7141289711	1.3315230608	1.5017473698
C49188345	dude_decoys_f	1.9278097153	2.7647337914	1.5925153494	1.9027383327
C49147580	dude_decoys_f	3.8019175529	2.0442829132	3.3132107258	2.5442910194
C39593339	dude_decoys_f	3.0191485882	1.0641611814	2.0464048386	1.6934753656
C37437494	dude_decoys_f	3.7438941002	2.306804657	3.1855709553	4.8286371231
C06858682	dude_decoys_f	2.8409099579	1.2452864647	2.9763760567	3.6000590324
C33932789	dude_decoys_f	5.2761516571	4.3684887886	4.871907711	5.1022186279
C20510067	dude_decoys_f	1.9990435839	2.3340702057	2.4547715187	1.5889604092
C36319391	dude_decoys_f	2.5270869732	2.8714044094	1.7751464844	1.8548623323
C00434197	dude_decoys_f	2.6385648251	3.4276423454	4.8859257698	4.4740848541
C50222499	dude_decoys_f	3.1014974117	3.2807195187	2.0609190464	2.0186009407
C08606926	dude_decoys_f	5.3334307671	4.7302589417	3.9718682766	4.0935988426
C20594654	dude_decoys_f	2.0892751217	0.6810947657	1.4271870852	1.6826790571
C44154026	dude_decoys_f	1.7524420023	3.6196649075	2.4524025917	2.5369575024
C50195936	dude_decoys_f	1.9454362392	3.1476073265	2.0081450939	1.3895359039
C40273498	dude_decoys_f	1.6760488749	3.6449820995	5.5099539757	3.2327077389
C37404698	dude_decoys_f	4.09100914	4.2476153374	4.4081983566	4.5203022957
C54525661	dude_decoys_f	1.9883202314	2.36577034	1.6308710575	2.018610239
C40563802	dude_decoys_f	0.7665589452	1.897949338	0.7498747706	2.7241692543
C18209464	dude_decoys_f	2.2279987335	4.0971255302	5.0264263153	4.3933711052
C36885121	dude_decoys_f	4.0643820763	1.5976594687	2.2306883335	3.682800293
C08601580	dude_decoys_f	2.0011668205	2.956387043	3.2888891697	2.3356261253
C33840637	dude_decoys_f	3.8712508678	3.7782273293	2.6722314358	3.1321251392
C32587351	dude_decoys_f	2.5947475433	1.0826283693	2.2621524334	1.6917439699
C54334168	dude_decoys_f	2.4218988419	2.5077552795	1.7328680754	3.1624557972
C00334369	dude_decoys_f	3.4449036121	1.8082515001	3.1015994549	3.5826892853
C05348964	dude_decoys_f	2.4298927784	2.2119247913	0.8363121748	1.3290797472
C33007774	dude_decoys_f	2.0107793808	2.0818004608	1.1014740467	3.6039295197
C20285595	dude_decoys_f	1.1672102213	2.8625323772	1.4161868095	0.7409656644
